Timestamp,Open,High,Low,Close,Volume
2023-12-06 23:35:00,2233.01,2233.01,2230.32,2232.37,361.21573
2023-12-06 23:40:00,2232.37,2233.89,2229.43,2233.89,397.4007
2023-12-06 23:45:00,2233.89,2236.2,2233.0,2235.05,346.34829
2023-12-06 23:50:00,2235.05,2235.57,2229.52,2230.11,372.29303
2023-12-06 23:55:00,2230.11,2233.77,2228.85,2232.71,338.2254
2023-12-07 00:00:00,2232.71,2234.18,2230.8,2231.35,376.77215
2023-12-07 00:05:00,2231.35,2236.95,2231.35,2234.81,403.59943
2023-12-07 00:10:00,2234.81,2236.23,2233.12,2236.16,405.5686
2023-12-07 00:15:00,2236.16,2240.0,2236.16,2238.0,410.99995
2023-12-07 00:20:00,2238.0,2240.43,2238.0,2240.43,244.43714
2023-12-07 00:25:00,2240.43,2242.33,2239.11,2242.1,314.24051
2023-12-07 00:30:00,2242.1,2243.0,2241.82,2242.56,377.63005
2023-12-07 00:35:00,2242.56,2244.44,2241.63,2242.1,298.93863
2023-12-07 00:40:00,2242.1,2244.71,2242.1,2244.71,186.42675
2023-12-07 00:45:00,2244.71,2245.15,2242.86,2243.55,341.28503
2023-12-07 00:50:00,2243.55,2245.23,2242.59,2242.88,256.0287
2023-12-07 00:55:00,2242.88,2244.27,2240.82,2241.47,223.37183
2023-12-07 01:00:00,2241.47,2244.32,2241.26,2244.32,330.80591
2023-12-07 01:05:00,2244.32,2244.64,2242.54,2243.64,329.00289
2023-12-07 01:10:00,2243.64,2244.69,2243.14,2244.51,246.87738
2023-12-07 01:15:00,2244.51,2245.26,2242.57,2244.26,290.97199
2023-12-07 01:20:00,2244.26,2245.09,2242.89,2244.66,236.50547
2023-12-07 01:25:00,2244.66,2244.82,2243.21,2243.24,229.92889
2023-12-07 01:30:00,2243.24,2244.52,2240.88,2242.12,274.65008
2023-12-07 01:35:00,2242.12,2242.12,2237.54,2241.71,328.47415
2023-12-07 01:40:00,2241.71,2241.76,2240.24,2240.86,246.59282
2023-12-07 01:45:00,2240.86,2242.78,2237.44,2239.22,367.51646
2023-12-07 01:50:00,2239.22,2241.72,2239.18,2241.72,172.0493
2023-12-07 01:55:00,2241.72,2245.0,2241.71,2243.92,361.86559
2023-12-07 02:00:00,2243.92,2245.26,2242.94,2245.1,290.58539
2023-12-07 02:05:00,2245.1,2245.11,2243.53,2243.6,182.3205
2023-12-07 02:10:00,2243.6,2243.61,2242.0,2242.36,163.93963
2023-12-07 02:15:00,2242.36,2243.08,2241.36,2242.26,418.83786
2023-12-07 02:20:00,2242.26,2243.47,2241.03,2242.48,285.97258
2023-12-07 02:25:00,2242.48,2245.6,2242.17,2245.58,265.58097
2023-12-07 02:30:00,2245.58,2248.26,2244.96,2247.83,355.71517
